,source,target,junction,length,maxspeed,access,name,width,lanes,oneway,bridge,osmid,geometry,tunnel,ref,highway
551,44835823,44837444,,63.414,30,,Van Oldenbarneveltstraat,,,False,,7538195,"LINESTRING (4.3746998 52.0082349, 4.3748623 52.0082791, 4.3753211 52.008404, 4.3755457 52.0084675)",,,residential
552,44811247,44812291,,62.407,30,,Frank van Borselenstraat,,,False,,7539132,,,,residential
553,44811247,44813588,,102.21699999999998,30,,Schrobbelaarstraat,,,False,,7541813,"LINESTRING (4.3497223 52.0028507, 4.3491648 52.0033614, 4.3490976 52.0034233, 4.3488902 52.003614)",,,residential
554,44811247,44808574,,76.031,30,,Frank van Borselenstraat,,,False,,7541830,"LINESTRING (4.3497223 52.0028507, 4.3495817 52.0027901, 4.3494762 52.0027446, 4.3494225 52.0026438, 4.3495275 52.0024372, 4.349613 52.002269)",,,residential
555,44835830,44835282,,26.502,30,,Spiekmanstraat,,,False,,7537370,,,,residential
556,44835830,27082148,,39.821,30,,Spiekmanstraat,,,False,,7537370,"LINESTRING (4.3785077 52.0081887, 4.3787385 52.0082628, 4.3788268 52.0082952, 4.378898 52.0083354, 4.3789686 52.0083967)",,,residential
557,44835830,549920740,,109.66499999999999,30,,Theresiastraat,,,False,,43555051,"LINESTRING (4.3785077 52.0081887, 4.3785389 52.0081599, 4.3785717 52.0081359, 4.3787466 52.0080162, 4.3787889 52.0079872, 4.3793262 52.0076164, 4.3793701 52.0075737, 4.379458 52.0074786, 4.3795205 52.0074281)",,,residential
558,44819450,44816467,,121.203,15,,Welhoeckstraat,,,False,,7539137,,,,living_street
559,44819450,44821573,,44.726,15,,Van Bleyswijckstraat,,,False,,7539157,"LINESTRING (4.353162 52.0050432, 4.352976 52.0052066, 4.3527854 52.0053719)",,,living_street
560,44819450,44817446,,60.632999999999996,15,,Van Bleyswijckstraat,,,False,,7539157,"LINESTRING (4.353162 52.0050432, 4.3534119 52.0048258, 4.3536737 52.0045981)",,,living_street
561,44811259,44813599,,98.167,30,,Professor Krausstraat,,,False,,7537570,,,,residential
562,44811259,44816479,,300.14300000000003,30,,"['Professor Hoogewerfflaan', 'Professor Evertslaan']",,,False,,"[52474500, 7537573]","LINESTRING (4.380792 52.0028012, 4.381674 52.003032, 4.3825873 52.003271, 4.3835125 52.0035131, 4.3829554 52.0043229)",,,residential
563,44811259,44808047,,222.32899999999998,30,,Professor Evertslaan,,,False,,7537573,"LINESTRING (4.380792 52.0028012, 4.3798275 52.0025489, 4.379004 52.0023305, 4.3784144 52.0021791, 4.3777537 52.0021361)",,,residential
564,1402668036,44777318,,366.916,50,,,,"['2', '4']",True,,"[126548716, 512162596]","LINESTRING (4.3868813 51.9963932, 4.3866416 51.9963464, 4.3863128 51.9962456, 4.3855338 51.9960422, 4.3837769 51.9956683, 4.3832472 51.9955353, 4.3821908 51.9952723, 4.3820299 51.9952323, 4.3818973 51.9951887)",,,primary_link
565,1402668036,1402734993,,587.0999999999999,"['50', '100']",,Kruithuisweg,,2,True,yes,"[126562979, 126556948, 126548693, 775702311]","LINESTRING (4.3868813 51.9963932, 4.3860415 51.9960415, 4.3852925 51.995747, 4.3840781 51.9952966, 4.3831758 51.9950194, 4.3825308 51.9948554, 4.3817053 51.994654, 4.3792283 51.9940589)",,N470,"['primary', 'trunk']"
566,1402668039,1402668036,,82.318,50,,Kruithuisweg,,3,True,,"[126548691, 128681948]","LINESTRING (4.3878544 51.996828, 4.3873665 51.9966075, 4.3868813 51.9963932)",,N470,primary
567,1402668039,1402598754,,150.654,50,,Kruithuisplein,,3,True,,397147435,"LINESTRING (4.3878544 51.996828, 4.3878794 51.9967386, 4.3879514 51.9965447, 4.388146 51.9960372, 4.388239 51.9958222, 4.388425 51.995522)",,,primary
568,44753928,1448535874,,253.30099999999996,50,,Buitenhofdreef,,"['1', '2']",True,,"[7541064, 450505047]","LINESTRING (4.3443631 51.9900047, 4.3443585 51.9899221, 4.3443669 51.9888688, 4.3443796 51.9881298, 4.3443994 51.9879355, 4.344401 51.9879282, 4.3444121 51.987882, 4.3444152 51.9878691, 4.3444485 51.9877294)",,,tertiary
569,44753928,44753930,,15.321000000000002,50,,Van der Slootsingel,,,False,,7541067,"LINESTRING (4.3443631 51.9900047, 4.3444527 51.9900082, 4.3444994 51.99001, 4.3445864 51.9900133)",,,tertiary
570,44753928,44753489,,44.964999999999996,50,,Van der Slootsingel,,,False,,7541072,"LINESTRING (4.3443631 51.9900047, 4.3442245 51.9899933, 4.3441683 51.9899896, 4.3438888 51.9899714, 4.3437118 51.9899539)",,,tertiary
571,44753930,44753491,,44.571,50,,Eisenhowerlaan,,,False,,7540668,"LINESTRING (4.3445864 51.9900133, 4.3447958 51.9900152, 4.3448191 51.9900154, 4.3449741 51.9899605, 4.3450774 51.9899354, 4.3452006 51.9899133)",,,residential
572,44753930,44763544,,249.769,50,,Buitenhofdreef,,"['1', '2']",True,,"[7541050, 450504651]","LINESTRING (4.3445864 51.9900133, 4.3445826 51.9901408, 4.3445773 51.9919005, 4.3445762 51.9922595)",,,tertiary
573,44753930,44753928,,15.321,50,,Van der Slootsingel,,,False,,7541067,"LINESTRING (4.3445864 51.9900133, 4.3444994 51.99001, 4.3444527 51.9900082, 4.3443631 51.9900047)",,,tertiary
574,298509326,44861853,,120.42,30,,Rietveld,,,True,,7538838,"LINESTRING (4.3628918 52.0149353, 4.3615255 52.0143433, 4.3614448 52.0143207)",,,residential
575,298509326,479575363,,13.157,30,,Oosterstraat,,,False,yes,"[64668761, 64668765, 364538199]","LINESTRING (4.3628918 52.0149353, 4.3629076 52.0149311, 4.3629738 52.0148801, 4.3630211 52.0148492)",,,residential
576,298509326,44867170,,119.98400000000001,30,,Oostplantsoen,,,False,,"[430859361, 7538491]","LINESTRING (4.3628918 52.0149353, 4.3626338 52.0151313, 4.362217 52.015457, 4.361767 52.0157623)",,,residential
577,1575265302,44865758,,32.544,30,,Leonard Bramerstraat,,,False,,143950780,"LINESTRING (4.365437 52.0155216, 4.3653725 52.0154954, 4.3650403 52.0153602)",,,residential
578,44712985,1774593300,,85.404,30,,Lambarenestraat,,,False,,7541317,"LINESTRING (4.3352671 51.9815581, 4.3362304 51.9817086, 4.3364753 51.9817482)",,,residential
579,4552156190,4552144483,,21.125999999999998,50,,Oostpoortweg,,2,True,,127827782,"LINESTRING (4.3705507 52.0104931, 4.3704568 52.0104562, 4.3702905 52.0103909)",,,secondary
580,4552156190,4552156086,,26.286,50,,Oostpoortweg,,,True,,459350430,"LINESTRING (4.3705507 52.0104931, 4.370469 52.0104871, 4.3704219 52.0104848, 4.3703027 52.0104837, 4.3701713 52.0105036)",,,secondary
581,44712990,1518087737,,116.759,30,,Karibastraat,,,False,,7540386,,,,residential
582,44712990,44713428,,64.033,30,,Comorensingel,,,False,,7540522,,,,residential
583,44712990,1448535764,,67.729,30,,Comorensingel,,,False,,7540522,"LINESTRING (4.3391341 51.9815891, 4.3384276 51.9814817, 4.338174 51.9814431)",,,residential
584,44844062,1436427129,,35.83,15,,Hof van Aquamarijn,,,False,,7542526,"LINESTRING (4.3320115 52.0101456, 4.3320175 52.0101474, 4.3322688 52.0102629, 4.332432 52.0103374)",,,living_street
585,1584636961,1510591536,,97.285,,,Chilipad,,,False,,172061845,"LINESTRING (4.3497057 51.9832076, 4.3499428 51.9834099, 4.3499932 51.9834871, 4.3499388 51.9836202, 4.3497863 51.9840141)",,,living_street
586,44844067,44842366,,51.975,50,,Adriaan Pauwstraat,,,False,,366672221,,,,residential
587,44844067,44846107,,65.038,30,,Van Bossestraat,,,False,,7541986,"LINESTRING (4.3474698 52.0100899, 4.3475288 52.0101133, 4.3475691 52.0101421, 4.3478629 52.0106122)",,,residential
588,44844067,1436427147,,75.463,50,,Adriaan Pauwstraat,,,False,,366672221,"LINESTRING (4.3474698 52.0100899, 4.347312 52.0102432, 4.3469689 52.0105308, 4.346805 52.0106284)",,,residential
589,44844068,44844876,,43.077,15,,Verlengde Singelstraat,,,False,,7542064,,,,living_street
590,44844068,44842009,,69.463,30,,Van de Spiegelstraat,,,False,,7542105,,,,residential
591,44844068,44846109,,65.516,30,,Willemstraat,,,True,,7542107,"LINESTRING (4.3504058 52.0101064, 4.3499821 52.0104465, 4.3499664 52.0104596, 4.3498275 52.0105759)",,,residential
592,1435362340,44822486,,51.437,30,,Zaaihoek,,,False,,7541827,,,,residential
593,1435362340,1435362342,,58.796,30,,Landschapstraat,,,False,,558182844,,,,residential
594,1435362340,44822065,,46.67,30,,Landschapstraat,,,False,yes,"[7541706, 558182844, 558182845]","LINESTRING (4.3400641 52.0058864, 4.3403531 52.0056456, 4.3404125 52.0055974, 4.3404687 52.0055486)",,,residential
595,44844070,3377087989,,122.754,30,,Hugo de Grootstraat,,,True,,383606343,"LINESTRING (4.3545139 52.0101122, 4.3536374 52.0096975, 4.3534054 52.0095959, 4.3530767 52.0094521)",,,tertiary
596,44844070,44847481,,97.061,30,,Spoorsingel,,,False,,494446409,"LINESTRING (4.3545139 52.0101122, 4.354494 52.010135, 4.3544741 52.0101578, 4.354304 52.0103148, 4.354188 52.0104377, 4.3539546 52.010667, 4.3537596 52.010851)",,,residential
597,1435362342,1435362340,,58.796,30,,Landschapstraat,,,False,,558182844,,,,residential
598,1435362342,44822486,,107.807,30,,"['Zaaihoek', 'Oogstlaan']",,,False,,"[7541448, 7541827]","LINESTRING (4.3395597 52.0063144, 4.3389694 52.0060413, 4.33945 52.0056198)",,,residential
599,1435362342,1435362343,,38.708,30,,Landschapstraat,,,False,yes,"[558182848, 558182844, 558182847]","LINESTRING (4.3395597 52.0063144, 4.3395362 52.0063352, 4.339467 52.0063937, 4.3392205 52.0065929)",,,residential
600,1435362343,44825524,,77.283,30,,Winterpad,,,False,,7542424,,,,residential
601,1435362343,568720515,,55.171,30,,Winterpad,,,False,,7542424,"LINESTRING (4.3392205 52.0065929, 4.3397065 52.0068042, 4.3398569 52.0067632, 4.3399 52.0067524)",,,residential
602,1435362343,1435362354,,39.123000000000005,30,,De Kringloop,,,False,,7542604,"LINESTRING (4.3392205 52.0065929, 4.3389609 52.0068296, 4.3389648 52.0068958)",,,residential
603,1435362343,1435362342,,38.708000000000006,30,,Landschapstraat,,,False,yes,"[558182848, 558182844, 558182847]","LINESTRING (4.3392205 52.0065929, 4.339467 52.0063937, 4.3395362 52.0063352, 4.3395597 52.0063144)",,,residential
604,1402668075,44833503,,592.3620000000001,100,,Rijksweg A13,,4,True,yes,"[482926953, 46212227, 126556934]","LINESTRING (4.3861646 52.00334, 4.3859204 52.0038304, 4.3856874 52.0042438, 4.3851735 52.0049761, 4.3848842 52.0053422, 4.3843949 52.0058735, 4.3837682 52.0064486, 4.3833851 52.006786, 4.3820107 52.0079722)",,A13,motorway
605,44844080,44840845,,102.22899999999998,30,,Pieterstraat,,,False,,7538796,"LINESTRING (4.3618 52.0101, 4.3619701 52.0098845, 4.362089 52.0097386, 4.3623604 52.0094928, 4.3625657 52.0093135)",,,residential
606,44844082,44845674,,87.879,30,,"['Kruisstraat', 'Achtersack']",,,False,,"[7538800, 7538841, 595073839]","LINESTRING (4.3630546 52.0101572, 4.3631565 52.0102034, 4.3634006 52.0103074, 4.3640979 52.0106178)",,,residential
607,1584636979,1584637025,,47.943,15,,Argentiniëstraat,,,False,,144988739,,,,living_street
608,1584636979,1583992763,,90.75200000000001,15,,Buenos Airesstraat,,,False,,144917588,"LINESTRING (4.3518213 51.9834954, 4.35184 51.9835472, 4.35178 51.9837072, 4.3517141 51.983875, 4.3520735 51.9839296, 4.3523851 51.9839793)",,,living_street
609,1584636979,6961440835,,99.37299999999999,15,,Argentiniëstraat,,,False,,144988737,"LINESTRING (4.3518213 51.9834954, 4.3522211 51.9835553, 4.3529035 51.9836574, 4.3532313 51.9837065)",,,living_street
610,1435362354,1435362394,,149.031,30,,De Kringloop,,,False,,7542178,"LINESTRING (4.3389648 52.0068958, 4.3395986 52.0071799, 4.3399551 52.0073416, 4.3400014 52.0073676, 4.3407234 52.0076856)",,,residential
611,1435362354,1435362416,,190.071,30,,"['Ecodusweg', 'De Kringloop']",,,False,,"[7542058, 7542604, 130277916]","LINESTRING (4.3389648 52.0068958, 4.3387641 52.0070556, 4.3384563 52.007308, 4.3393002 52.0076899, 4.339502 52.0077517, 4.3391238 52.0080871)",,,residential
612,1435362354,1435362343,,39.123000000000005,30,,De Kringloop,,,False,,7542604,"LINESTRING (4.3389648 52.0068958, 4.3389609 52.0068296, 4.3392205 52.0065929)",,,residential
613,44713010,2200558753,,16.436,15,,Meerkoetlaan,,,False,,7540124,,,,living_street
614,44713010,44715984,,79.787,15,,Roerdomphof,,,False,,7540017,"LINESTRING (4.3586505 51.9815087, 4.3584525 51.9819949, 4.3584019 51.9820417, 4.3583359 51.9821965)",,,living_street
615,44713010,1668136733,,48.778,15,,Meerkoetlaan,,,False,,7540124,"LINESTRING (4.3586505 51.9815087, 4.3581477 51.9814158, 4.3580006 51.9813444)",,,living_street
616,44844087,44844890,,134.48600000000002,30,,"['Delfgauwseweg', 'Oostplein']",,,False,,"[533136111, 41215644, 7538031]","LINESTRING (4.3726741 52.0101956, 4.3725944 52.0101671, 4.3725498 52.0101527, 4.3725108 52.0101462, 4.3724488 52.0101466, 4.3723336 52.010162, 4.3710527 52.0103638, 4.3709984 52.0103651, 4.3709193 52.0103565, 4.3708662 52.0103454, 4.370786 52.0103214)",,,residential
617,44844087,610983537,,66.732,50,,Anna van Saksenweg,,2,False,,48058933,"LINESTRING (4.3726741 52.0101956, 4.3726642 52.0102385, 4.372671 52.0102816, 4.3727485 52.0105385, 4.3728337 52.0107852)",,,tertiary
618,44844087,44843629,,47.696,50,,Delfgauwseweg,,2,False,,129994528,"LINESTRING (4.3726741 52.0101956, 4.3727223 52.010157, 4.3727925 52.0101234, 4.3730138 52.0100659, 4.3732856 52.0100061)",,,tertiary
619,2560427063,44821045,,77.603,50,,Muyskenlaan,,,False,,"[346083929, 430808522]","LINESTRING (4.3733238 52.0052339, 4.3738217 52.0052084, 4.3739773 52.0051661, 4.3740509 52.0051463, 4.3741044 52.0051456, 4.3741614 52.0051616, 4.3742993 52.005237, 4.3743674 52.0052663)",,,residential
620,1575265336,44868816,,36.599,30,,Willem van Aelststraat,,,False,,7538517,,,,residential
621,1575265336,44866504,,60.692,30,,Willem van Aelststraat,,,False,,7538517,"LINESTRING (4.3638294 52.0158476, 4.3634879 52.0156724, 4.3631482 52.0154981)",,,residential
622,1575265336,44864995,,91.705,30,,Jan Verkoljestraat,,,False,,7538555,"LINESTRING (4.3638294 52.0158476, 4.3638881 52.0158138, 4.363929 52.0157903, 4.3646377 52.0151915)",,,residential
623,44713015,1668136737,,32.125,15,,Meerkoetlaan,,,False,,7540124,,,,living_street
624,44713015,2200558753,,10.754,15,,Meerkoetlaan,,,False,,7540124,,,,living_street
625,44713015,44711143,,52.314,15,,Talinghof,,,False,,7540129,"LINESTRING (4.3590308 51.9815789, 4.3592047 51.9811394, 4.3592116 51.9811218)",,,living_street
626,1571087423,1385072819,,37.782,15,,"['Marterstraat', 'Otterlaan']",,,False,,"[7539819, 7539926]","LINESTRING (4.3635281 51.9877519, 4.3635422 51.9877611, 4.3638425 51.987959, 4.3639079 51.9879197)",,,living_street
627,1571087423,44740937,,64.782,15,,Otterlaan,,,False,,7539819,"LINESTRING (4.3635281 51.9877519, 4.3631932 51.9875296, 4.3628847 51.9873248)",,,living_street
628,1571087423,1571087552,,82.238,"['30', '15']",,Kikkerweg,,,False,yes,"[373992049, 373992050, 488703737]","LINESTRING (4.3635281 51.9877519, 4.363188 51.9879352, 4.3630235 51.9880238, 4.3629076 51.9880863, 4.3627428 51.9881342, 4.3625487 51.9881378)",,,"['residential', 'living_street']"
629,1435362376,1366634977,,109.27399999999999,50,,Prinses Beatrixlaan,,1,True,,130277912,"LINESTRING (4.344706 52.0074446, 4.344633 52.0075448, 4.344592 52.007577, 4.3445598 52.0075999, 4.3444927 52.0076262, 4.3444288 52.0076396, 4.3443599 52.0076503, 4.3442736 52.0076538, 4.3440786 52.0076499, 4.3439917 52.0076599, 4.3438974 52.0076736, 4.3437695 52.0076988, 4.3436377 52.0077456, 4.3434942 52.0078257, 4.3433612 52.0078465)",,,primary_link
630,1435362376,44825826,,159.87300000000002,50,,Westeinde,,,False,,"[87399546, 496874991]","LINESTRING (4.344706 52.0074446, 4.3451287 52.006966, 4.3456451 52.0065244, 4.3457259 52.0064553, 4.3458451 52.0063457, 4.3460409 52.0062922)",,,tertiary
631,1571087436,44741866,,46.224,15,,Wezelstraat,,,False,,7539950,"LINESTRING (4.3606987 51.987791, 4.3607649 51.9877182, 4.361137 51.9874776)",,,living_street
632,1571087436,1402734577,,18.859,30,,Kalfjeslaan,,,False,,23146624,"LINESTRING (4.3606987 51.987791, 4.3608395 51.9878388, 4.3609454 51.9878658)",,,residential
633,1571087436,1571087335,,58.69,30,,Kalfjeslaan,,,False,,23146624,"LINESTRING (4.3606987 51.987791, 4.360528 51.987706, 4.3604395 51.9876505, 4.360301 51.987611, 4.3601988 51.9875927, 4.3601572 51.9875853, 4.359962 51.9875395)",,,residential
634,1435362394,1435362415,,55.3,30,,Natuurlaan,,,False,,7542061,"LINESTRING (4.3407234 52.0076856, 4.3405091 52.0078624, 4.340246 52.0080868)",,,residential
635,1435362394,1435362418,,92.513,30,,De Kringloop,,,False,,"[609019666, 7542178, 609019667]","LINESTRING (4.3407234 52.0076856, 4.3414345 52.0080051, 4.3415768 52.0080707, 4.3416908 52.0081213, 4.3418159 52.0081754)",building_passage,,residential
636,1435362394,1435362354,,149.031,30,,De Kringloop,,,False,,7542178,"LINESTRING (4.3407234 52.0076856, 4.3400014 52.0073676, 4.3399551 52.0073416, 4.3395986 52.0071799, 4.3389648 52.0068958)",,,residential
637,30016605,44739609,,77.054,15,,Geitenkamp,,,False,,144919697,,,,living_street
638,30016605,44736833,,68.43299999999999,15,,Boerderijstraat,,,False,,7539987,"LINESTRING (4.356041 51.9863615, 4.3564369 51.9864287, 4.3570237 51.9864575)",,,living_street
639,30016605,3709850020,,45.659000000000006,15,,Geitenkamp,,,False,,144919697,"LINESTRING (4.356041 51.9863615, 4.3561376 51.9861212, 4.3562114 51.9859646)",,,living_street
640,1584637025,1584636979,,47.943,15,,Argentiniëstraat,,,False,,144988739,,,,living_street
641,1584637025,1584637105,,65.462,15,,Argentiniëstraat,,,False,,144988739,"LINESTRING (4.3512118 51.9837075, 4.3510229 51.9837622, 4.3509764 51.9837757, 4.3508613 51.9840697, 4.3508136 51.9841923)",,,living_street
642,1584637025,5368864466,,33.554,,,,,,False,,556561035,"LINESTRING (4.3512118 51.9837075, 4.350995 51.9834958, 4.3509506 51.9834522)",,,living_street
643,1575265379,1575265415,,92.719,50,,Beukenlaan,,,False,,143950770,"LINESTRING (4.3661394 52.0165535, 4.3660095 52.0165854, 4.3655758 52.0166942, 4.3650446 52.0168274, 4.3648744 52.0168468)",,,residential
644,4246176868,5591082257,,54.703,30,,Phoenixstraat,,,False,,218868549,"LINESTRING (4.3545889 52.010751, 4.3542072 52.0111233, 4.3541961 52.0111417, 4.354195 52.0111544, 4.3542185 52.0111673)",,,residential
645,4246176868,5119770539,,19.499999999999996,30,,Phoenixstraat,,2,True,,218868550,"LINESTRING (4.3545889 52.010751, 4.3544741 52.0107079, 4.3544536 52.0107008, 4.3544284 52.0106913, 4.3543732 52.0106687, 4.354348 52.0106575)",,,residential
646,1584637028,6961440835,,14.091,15,,Argentiniëstraat,,,False,,144988737,,,,living_street
647,1584637028,6961440835,,36.388,15,,Argentiniëstraat,,,False,,743797314,"LINESTRING (4.3534306 51.983738, 4.3534687 51.9836389, 4.3532732 51.9836086, 4.3532313 51.9837065)",,,living_street
648,1584637028,1584637042,,20.616,15,,Argentiniëstraat,,,False,,144988737,"LINESTRING (4.3534306 51.983738, 4.353415 51.9837782, 4.3533572 51.9839178)",,,living_street
649,1435362406,44836371,,55.859,30,,Waterloop,,,False,,7542465,,,,residential
650,1435362406,44836371,,137.461,30,,Waterloop,,,False,,"[7542465, 7542618]","LINESTRING (4.3376366 52.0080205, 4.3371887 52.0078218, 4.3372462 52.0079366, 4.3374117 52.0080484, 4.3376118 52.0081526, 4.3379244 52.0082704, 4.3381515 52.0083171, 4.3382987 52.0083142)",,,residential
651,1435362406,559613190,,81.226,30,,Zeestraat,,,False,,87399507,"LINESTRING (4.3376366 52.0080205, 4.3379117 52.0077838, 4.3381223 52.0075994, 4.3383241 52.0074251)",,,residential
652,5315003498,5315003499,,9.692,50,,Kalfjeslaan,,,False,,126562973,,,,residential
653,5315003498,1402734739,,116.632,50,,Tanthofdreef,,2,True,,126563011,,,,tertiary
654,5315003498,1402734618,,67.486,50,,Kalfjeslaan,,,True,,126562971,"LINESTRING (4.3611483 51.9886459, 4.3611344 51.9885624, 4.3612758 51.9882428, 4.3613018 51.9881718, 4.3612892 51.9880531)",,,unclassified
655,5315003499,1402734779,,37.928,50,,Kalfjeslaan,,,False,,126562973,,,,residential
656,5315003499,5315003498,,9.692,50,,Kalfjeslaan,,,False,,126562973,,,,residential
657,5315003499,1402734754,,147.34300000000002,50,,Tanthofdreef,,"['2', '4']",True,,"[255569641, 550275610, 550275611, 126563009]","LINESTRING (4.3611061 51.9887291, 4.3609743 51.9887092, 4.3605243 51.9886403, 4.3600574 51.9886025, 4.3596642 51.9885999, 4.3595698 51.9886219, 4.3593541 51.9886954, 4.3593181 51.9887163, 4.3592435 51.9887924, 4.359185 51.9888754)",,,tertiary
658,1435362412,1435362418,,19.289,30,,,,,False,,7542161,,,,residential
659,1435362415,1435362394,,55.3,30,,Natuurlaan,,,False,,7542061,"LINESTRING (4.340246 52.0080868, 4.3405091 52.0078624, 4.3407234 52.0076856)",,,residential
660,1435362416,1435362418,,252.85299999999998,30,,De Kringloop,,,False,,"[44016129, 7541957]","LINESTRING (4.3391238 52.0080871, 4.3398694 52.0084065, 4.3403189 52.008586, 4.3404108 52.0086268, 4.3405744 52.0087305, 4.3409428 52.0088895, 4.3411634 52.0087115, 4.3412341 52.0086531, 4.3418159 52.0081754)",,,residential
